Foundation URI,Linearization URI,Code,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2025 Jan 24 - 22:30 UTC
http://id.who.int/icd/entity/669477711,http://id.who.int/icd/release/11/mms/669477711,FA01.2,other Secondary Osteoarthritis of knee,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
,http://id.who.int/icd/release/11/mms/1685726407/unspecified,FA01.Z,"Osteoarthritis of knee, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/420688261,http://id.who.int/icd/release/11/mms/420688261,FA02,Osteoarthritis of wrist or hand,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/131244813,http://id.who.int/icd/release/11/mms/131244813,FA02.0,Primary Osteoarthritis of wrist or hand,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/387463867,http://id.who.int/icd/release/11/mms/387463867,FA02.1,Post traumatic Osteoarthritis of wrist or hand,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/1757864244,http://id.who.int/icd/release/11/mms/1757864244,FA02.2,other Secondary Osteoarthritis of wrist or hand,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
,http://id.who.int/icd/release/11/mms/420688261/unspecified,FA02.Z,"Osteoarthritis of wrist or hand, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/827418604,http://id.who.int/icd/release/11/mms/827418604,FA03,Osteoarthritis of other specified joint,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/1507525392,http://id.who.int/icd/release/11/mms/1507525392,FA03.0,Primary Osteoarthritis of other specified joint,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/1128286870,http://id.who.int/icd/release/11/mms/1128286870,FA03.1,Post traumatic Osteoarthritis of other specified joint,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/1017024793,http://id.who.int/icd/release/11/mms/1017024793,FA03.2,other Secondary Osteoarthritis of other specified joint,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
,http://id.who.int/icd/release/11/mms/827418604/unspecified,FA03.Z,"Osteoarthritis of other specified joint, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/1036686030,http://id.who.int/icd/release/11/mms/1036686030,FA04,Oligoosteoarthritis,category,1,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/1673736911,http://id.who.int/icd/release/11/mms/1673736911,FA05,Polyosteoarthritis,category,1,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA0,,,,
,http://id.who.int/icd/release/11/mms/558562409/unspecified,FA0Z,"Osteoarthritis, unspecified",category,1,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA0,,,,
http://id.who.int/icd/entity/471986432,http://id.who.int/icd/release/11/mms/471986432,BlockL2-FA1,infection related Arthropathies,block,2,FALSE,15,browser,FALSE,,BlockL1-FA0,,,,,
http://id.who.int/icd/entity/622473950,http://id.who.int/icd/release/11/mms/622473950,FA10,Direct infections of joint,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/216184590,http://id.who.int/icd/release/11/mms/216184590,FA10.0,Bacterial infection of joint,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/595794259,http://id.who.int/icd/release/11/mms/595794259,FA10.1,Viral infection of joint,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/1097949915,http://id.who.int/icd/release/11/mms/1097949915,FA10.2,Fungal infection of joint,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
,http://id.who.int/icd/release/11/mms/622473950/unspecified,FA10.Z,"Direct infections of joint, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/1370972705,http://id.who.int/icd/release/11/mms/1370972705,FA11,Reactive Arthropathies,category,1,FALSE,15,browser,FALSE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/2043168717,http://id.who.int/icd/release/11/mms/2043168717,FA11.0,Arthropathy following intestinal bypass,category,2,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/1747901096,http://id.who.int/icd/release/11/mms/1747901096,FA11.1,Arthropathy following vaccination,category,2,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/594689864,http://id.who.int/icd/release/11/mms/594689864,FA11.2,Arthropathy following genitourinary infection,category,2,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
,http://id.who.int/icd/release/11/mms/1370972705/other,FA11.Y,other specified Reactive Arthropathies,category,2,TRUE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
,http://id.who.int/icd/release/11/mms/1370972705/unspecified,FA11.Z,"Reactive Arthropathies, unspecified",category,2,TRUE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/309358128,http://id.who.int/icd/release/11/mms/309358128,FA12,postinfectious Arthropathies,category,1,FALSE,15,browser,FALSE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/554373034,http://id.who.int/icd/release/11/mms/554373034,FA12.0,Bacterial postinfectious Arthropathy,category,2,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/1964564673,http://id.who.int/icd/release/11/mms/1964564673,FA12.1,Viral postinfectious Arthropathies,category,2,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/743995467,http://id.who.int/icd/release/11/mms/743995467,FA12.2,Fungal postinfectious Arthropathies,category,2,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/13689881,http://id.who.int/icd/release/11/mms/13689881,FA12.3,Parasitic postinfectious Arthropathies,category,2,FALSE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
,http://id.who.int/icd/release/11/mms/309358128/other,FA12.Y,other specified postinfectious Arthropathies,category,2,TRUE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
,http://id.who.int/icd/release/11/mms/309358128/unspecified,FA12.Z,"postinfectious Arthropathies, unspecified",category,2,TRUE,15,browser,TRUE,FALSE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/469187351,http://id.who.int/icd/release/11/mms/469187351,FA13,infectious spondyloarthritis,category,1,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
,http://id.who.int/icd/release/11/mms/471986432/other,FA1Y,other specified infection related Arthropathies,category,1,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
,http://id.who.int/icd/release/11/mms/471986432/unspecified,FA1Z,"infection related Arthropathies, unspecified",category,1,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA1,,,,
http://id.who.int/icd/entity/396939646,http://id.who.int/icd/release/11/mms/396939646,BlockL2-FA2,Inflammatory Arthropathies,block,2,FALSE,15,browser,FALSE,,BlockL1-FA0,,,,,
http://id.who.int/icd/entity/576319925,http://id.who.int/icd/release/11/mms/576319925,FA20,Rheumatoid arthritis,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1698769251,http://id.who.int/icd/release/11/mms/1698769251,FA20.0,Seropositive Rheumatoid arthritis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1108009158,http://id.who.int/icd/release/11/mms/1108009158,FA20.1,Seronegative Rheumatoid arthritis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/576319925/unspecified,FA20.Z,"Rheumatoid arthritis, serology unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/868183264,http://id.who.int/icd/release/11/mms/868183264,FA21,Psoriatic arthritis,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1311294297,http://id.who.int/icd/release/11/mms/1311294297,FA21.0,Psoriatic spondyloarthritis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/868183264/other,FA21.Y,other specified Psoriatic arthritis,category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/868183264/unspecified,FA21.Z,"Psoriatic arthritis, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/103940897,http://id.who.int/icd/release/11/mms/103940897,FA22,Polymyalgia rheumatica,category,1,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/549009522,http://id.who.int/icd/release/11/mms/549009522,FA23,Adult-onset Still disease,category,1,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1322678686,http://id.who.int/icd/release/11/mms/1322678686,FA24,Juvenile Idiopathic arthritis,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1990556904,http://id.who.int/icd/release/11/mms/1990556904,FA24.0,Juvenile Idiopathic oligoarthritis,category,2,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1734201115,http://id.who.int/icd/release/11/mms/1734201115,FA24.00,"Juvenile Idiopathic oligoarthritis, onset Persistent",category,3,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1708331758,http://id.who.int/icd/release/11/mms/1708331758,FA24.01,"Juvenile Idiopathic oligoarthritis, onset extended",category,3,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/1990556904/unspecified,FA24.0Z,"Juvenile Idiopathic oligoarthritis, onset unspecified",category,3,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1326412651,http://id.who.int/icd/release/11/mms/1326412651,FA24.1,Juvenile Idiopathic polyarthritis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1473955563,http://id.who.int/icd/release/11/mms/1473955563,FA24.2,Juvenile Psoriatic arthritis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1128255226,http://id.who.int/icd/release/11/mms/1128255226,FA24.3,Juvenile enthesitis related arthritis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/504387587,http://id.who.int/icd/release/11/mms/504387587,FA24.4,Juvenile Systemic arthritis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/1322678686/other,FA24.Y,other specified Juvenile Idiopathic arthritis,category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/1322678686/unspecified,FA24.Z,"Juvenile Idiopathic arthritis, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/395622227,http://id.who.int/icd/release/11/mms/395622227,FA25,Gout,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1957497923,http://id.who.int/icd/release/11/mms/1957497923,FA25.0,Primary Gout,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/680965837,http://id.who.int/icd/release/11/mms/680965837,FA25.1,Secondary Gout,category,2,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/300335575,http://id.who.int/icd/release/11/mms/300335575,FA25.10,Lead-induced Gout,category,3,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1699451178,http://id.who.int/icd/release/11/mms/1699451178,FA25.11,Drug-induced Gout,category,3,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1314118973,http://id.who.int/icd/release/11/mms/1314118973,FA25.12,Gouty Arthropathy due to enzyme defects or other inherited disorders,category,3,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/680965837/other,FA25.1Y,other specified Secondary Gout,category,3,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/680965837/unspecified,FA25.1Z,"Secondary Gout, unspecified",category,3,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/526468865,http://id.who.int/icd/release/11/mms/526468865,FA25.2,Gout without specification whether Primary or Secondary,category,2,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/847186333,http://id.who.int/icd/release/11/mms/847186333,FA25.20,Tophaceous Gout,category,3,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/526468865/other,FA25.2Y,other specified Gout without specification whether Primary or Secondary,category,3,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/526468865/unspecified,FA25.2Z,"Gout, unspecified",category,3,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1927248583,http://id.who.int/icd/release/11/mms/1927248583,FA26,Certain specified crystal Arthropathies,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/845625980,http://id.who.int/icd/release/11/mms/845625980,FA26.0,Calcium pyrophosphate dehydrate deposition disease,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1750451396,http://id.who.int/icd/release/11/mms/1750451396,FA26.1,Hydroxyapatite deposition disease,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/2041797033,http://id.who.int/icd/release/11/mms/2041797033,FA26.2,Chondrocalcinosis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/1927248583/other,FA26.Y,other specified crystal Arthropathies,category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/1927248583/unspecified,FA26.Z,"crystal Arthropathies, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/108145208,http://id.who.int/icd/release/11/mms/108145208,FA27,Certain specified Inflammatory Arthropathies,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/211396970,http://id.who.int/icd/release/11/mms/211396970,FA27.0,Kashin-Beck disease,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/2016737687,http://id.who.int/icd/release/11/mms/2016737687,FA27.1,Pigmented villonodular synovitis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/494875651,http://id.who.int/icd/release/11/mms/494875651,FA27.2,Palindromic rheumatism,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1123860157,http://id.who.int/icd/release/11/mms/1123860157,FA27.3,Transient synovitis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1855039383,http://id.who.int/icd/release/11/mms/1855039383,FA27.4,Intermittent hydrarthrosis,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/108145208/other,FA27.Y,other specified Inflammatory Arthropathies,category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
,http://id.who.int/icd/release/11/mms/396939646/unspecified,FA2Z,"Inflammatory Arthropathies, unspecified",category,1,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA2,,,,
http://id.who.int/icd/entity/1066261769,http://id.who.int/icd/release/11/mms/1066261769,BlockL2-FA3,Certain specified joint disorders or deformities of limbs,block,2,FALSE,15,browser,FALSE,,BlockL1-FA0,,,,,
http://id.who.int/icd/entity/270831750,http://id.who.int/icd/release/11/mms/270831750,FA30,Acquired deformities of fingers or toes,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/566797446,http://id.who.int/icd/release/11/mms/566797446,FA30.0,Acquired hallux valgus,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1432745083,http://id.who.int/icd/release/11/mms/1432745083,FA30.1,hallux rigidus,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1136700027,http://id.who.int/icd/release/11/mms/1136700027,FA30.2,Acquired hammer toe,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
,http://id.who.int/icd/release/11/mms/270831750/other,FA30.Y,other specified Acquired deformities of fingers or toes,category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
,http://id.who.int/icd/release/11/mms/270831750/unspecified,FA30.Z,"Acquired deformities of fingers or toes, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1970232596,http://id.who.int/icd/release/11/mms/1970232596,FA31,other Acquired deformities of limbs,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1484497297,http://id.who.int/icd/release/11/mms/1484497297,FA31.0,"valgus Deformity, not elsewhere classified",category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1026583557,http://id.who.int/icd/release/11/mms/1026583557,FA31.1,"Varus Deformity, not elsewhere classified",category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1235041530,http://id.who.int/icd/release/11/mms/1235041530,FA31.2,Flexion Deformity,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/752284016,http://id.who.int/icd/release/11/mms/752284016,FA31.3,Acquired wrist drop,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/833329949,http://id.who.int/icd/release/11/mms/833329949,FA31.4,Acquired Foot drop,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1597530876,http://id.who.int/icd/release/11/mms/1597530876,FA31.5,Acquired pes planus,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/276619409,http://id.who.int/icd/release/11/mms/276619409,FA31.6,Acquired clawhand or clubhand,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/980660078,http://id.who.int/icd/release/11/mms/980660078,FA31.7,Acquired clawfoot or clubfoot,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/731197957,http://id.who.int/icd/release/11/mms/731197957,FA31.8,Acquired unequal limb length,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
,http://id.who.int/icd/release/11/mms/1970232596/other,FA31.Y,other specified Acquired deformities of limbs,category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
,http://id.who.int/icd/release/11/mms/1970232596/unspecified,FA31.Z,"Acquired deformities of limbs, unspecified",category,2,TRUE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/29494765,http://id.who.int/icd/release/11/mms/29494765,FA32,disorders of patella,category,1,FALSE,15,browser,FALSE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1509687727,http://id.who.int/icd/release/11/mms/1509687727,FA32.0,recurrent instability of patella,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
http://id.who.int/icd/entity/1209703622,http://id.who.int/icd/release/11/mms/1209703622,FA32.1,Patellofemoral disorders,category,2,FALSE,15,browser,TRUE,TRUE,BlockL1-FA0,BlockL2-FA3,,,,
